NATIVE:
Fasta results (110 iterations, n = 10000000):
CPU | used memory | timestamp 
---
3.7 | 16.3604736328125 | 73731.927111625
3.7 | 16.3604736328125 | 73731.94087495834
3.7 | 16.3917236328125 | 73731.95769720835
3.7 | 16.4542236328125 | 73731.97432475
3.7 | 16.4229736328125 | 73731.99094091667
36.10000000000001 | 16.4229736328125 | 73732.00764991668
36.10000000000001 | 16.4229736328125 | 73732.02426462501
36.10000000000001 | 16.3760986328125 | 73732.04098541666
36.10000000000001 | 16.3760986328125 | 73732.05757925
36.10000000000001 | 16.3760986328125 | 73732.07432691667
36.10000000000001 | 16.3760986328125 | 73732.09097179167
36.10000000000001 | 16.3760986328125 | 73732.10765866667
58.80000000000001 | 16.3760986328125 | 73732.1243395
58.80000000000001 | 16.3760986328125 | 73732.14085570833
58.80000000000001 | 16.3760986328125 | 73732.15765525
58.80000000000001 | 16.3760986328125 | 73732.17421083334
58.80000000000001 | 16.3760986328125 | 73732.19084175001
58.80000000000001 | 16.3760986328125 | 73732.20753512501
58.80000000000001 | 16.3760986328125 | 73732.22413695834
58.80000000000001 | 16.3760986328125 | 73732.24083433334
75.09999999999998 | 16.3760986328125 | 73732.25749316667
75.09999999999998 | 16.3760986328125 | 73732.27420083334
75.09999999999998 | 16.3760986328125 | 73732.29087770834
75.09999999999998 | 16.3760986328125 | 73732.30753545834
75.09999999999998 | 16.3760986328125 | 73732.32419841667
75.09999999999998 | 16.3760986328125 | 73732.34086275
75.09999999999998 | 16.3760986328125 | 73732.35753358334
84.19999999999999 | 16.3760986328125 | 73732.37419754168
84.19999999999999 | 16.3760986328125 | 73732.39083591667
84.19999999999999 | 16.3760986328125 | 73732.40751504168
84.19999999999999 | 16.3760986328125 | 73732.42416212501
84.19999999999999 | 16.3760986328125 | 73732.440815875
84.19999999999999 | 16.3448486328125 | 73732.45747820834
84.19999999999999 | 16.3448486328125 | 73732.47414579167
84.19999999999999 | 16.3448486328125 | 73732.49081891667
93.0 | 16.3448486328125 | 73732.50748029166
93.0 | 16.3448486328125 | 73732.524148875
93.0 | 16.3448486328125 | 73732.54081233333
93.0 | 16.3448486328125 | 73732.55748266667
93.0 | 16.3448486328125 | 73732.57421637501
93.0 | 16.3448486328125 | 73732.59081208333
93.0 | 16.3448486328125 | 73732.6074395
93.2 | 16.3448486328125 | 73732.62413854167
93.2 | 16.3448486328125 | 73732.64080204167
93.2 | 16.3448486328125 | 73732.65746679167
93.2 | 16.3448486328125 | 73732.67413445834
93.2 | 16.3448486328125 | 73732.69080233334
93.2 | 16.3448486328125 | 73732.70746883334
93.2 | 16.3448486328125 | 73732.72413195834
93.2 | 16.3448486328125 | 73732.74091370835
98.6 | 16.3448486328125 | 73732.75755370833
98.6 | 16.3448486328125 | 73732.77423937501
98.6 | 16.3448486328125 | 73732.79090904167
98.6 | 16.3448486328125 | 73732.80767408333
98.6 | 16.3448486328125 | 73732.82423416668
98.6 | 16.3448486328125 | 73732.84084825001
98.6 | 16.3448486328125 | 73732.85757116668
96.8 | 16.3448486328125 | 73732.87420083334
96.8 | 16.3448486328125 | 73732.89090170834
96.8 | 16.3448486328125 | 73732.90756254167
Execution time (it=1): 1.0001270416687476 
---
96.8 | 16.3448486328125 | 73732.92412158333
96.8 | 16.3448486328125 | 73732.94083458334
96.8 | 16.3448486328125 | 73732.95756541667
96.8 | 16.3448486328125 | 73732.97423045833
96.8 | 16.3448486328125 | 73732.99089616667
100.0 | 16.3448486328125 | 73733.00768145834
100.0 | 16.3448486328125 | 73733.02422741667
100.0 | 16.3917236328125 | 73733.04089129168
100.0 | 16.3448486328125 | 73733.0575585
100.0 | 16.3448486328125 | 73733.07423083334
100.0 | 16.3448486328125 | 73733.09093495834
100.0 | 16.3448486328125 | 73733.10756145834
100.0 | 16.3448486328125 | 73733.12423329167
98.69999999999999 | 16.3448486328125 | 73733.140893375
98.69999999999999 | 16.3448486328125 | 73733.157555625
98.69999999999999 | 16.3448486328125 | 73733.17424104168
98.69999999999999 | 16.3448486328125 | 73733.19088833334
98.69999999999999 | 16.3448486328125 | 73733.20763870834
98.69999999999999 | 16.3448486328125 | 73733.22421375
98.69999999999999 | 16.3448486328125 | 73733.24088395834
100.8 | 16.3448486328125 | 73733.25755908334
100.8 | 16.3448486328125 | 73733.27421641667
100.8 | 16.3448486328125 | 73733.29083158333
100.8 | 16.3448486328125 | 73733.30754466668
100.8 | 16.3448486328125 | 73733.32436679167
100.8 | 16.3448486328125 | 73733.340878375
100.8 | 16.3448486328125 | 73733.35754316667
100.8 | 16.3448486328125 | 73733.374385
100.8 | 16.3448486328125 | 73733.39087662501
100.8 | 16.3448486328125 | 73733.407538875
100.8 | 16.3448486328125 | 73733.42437625
100.8 | 16.3448486328125 | 73733.440873625
100.8 | 16.3448486328125 | 73733.4577045
100.8 | 16.3448486328125 | 73733.474205875
100.8 | 16.3448486328125 | 73733.49086987501
100.2 | 16.3448486328125 | 73733.50754691668
100.2 | 16.3448486328125 | 73733.52437754167
100.2 | 16.3448486328125 | 73733.5408635
100.2 | 16.3448486328125 | 73733.55752225
100.2 | 16.3448486328125 | 73733.57419070834
100.2 | 16.3448486328125 | 73733.59088008334
100.2 | 16.3448486328125 | 73733.60749991667
100.2 | 16.3448486328125 | 73733.62421825
100.8 | 16.3448486328125 | 73733.64085708334
100.8 | 16.3448486328125 | 73733.65751850001
100.8 | 16.3448486328125 | 73733.67419291667
100.8 | 16.3448486328125 | 73733.69087529166
100.8 | 16.3448486328125 | 73733.70773391667
