KMM:
Fasta results (110 iterations, n = 10000000):
CPU | used memory | timestamp 
---
2.3000000000000003 | 17.86053466796875 | 74001.95674579167
2.3000000000000003 | 18.17303466796875 | 74001.96979320834
2.3000000000000003 | 18.39178466796875 | 74001.98660045833
2.3000000000000003 | 18.75115966796875 | 74002.00314141667
2.3000000000000003 | 18.11053466796875 | 74002.01974300001
36.300000000000004 | 18.59490966796875 | 74002.03638025
36.300000000000004 | 19.18865966796875 | 74002.05317158333
36.300000000000004 | 19.18865966796875 | 74002.06989266667
36.300000000000004 | 19.25115966796875 | 74002.08650833333
36.300000000000004 | 19.31365966796875 | 74002.10311045834
36.300000000000004 | 19.31365966796875 | 74002.11986820833
36.300000000000004 | 18.43865966796875 | 74002.13654966667
36.300000000000004 | 18.50115966796875 | 74002.15321879167
61.70000000000001 | 18.00115966796875 | 74002.16985270834
61.70000000000001 | 18.06365966796875 | 74002.18649625001
61.70000000000001 | 18.12615966796875 | 74002.203116375
61.70000000000001 | 18.12615966796875 | 74002.219912125
61.70000000000001 | 18.18865966796875 | 74002.23655741668
61.70000000000001 | 18.18865966796875 | 74002.25320683334
61.70000000000001 | 18.25115966796875 | 74002.269753
76.10000000000001 | 18.29803466796875 | 74002.28647375
76.10000000000001 | 18.29803466796875 | 74002.30320220834
76.10000000000001 | 18.36053466796875 | 74002.31988004167
76.10000000000001 | 18.36053466796875 | 74002.33656908333
76.10000000000001 | 18.42303466796875 | 74002.35321866667
76.10000000000001 | 18.48553466796875 | 74002.36973004167
76.10000000000001 | 18.48553466796875 | 74002.38635141667
76.10000000000001 | 18.54803466796875 | 74002.40319870834
87.39999999999998 | 18.54803466796875 | 74002.41986550001
87.39999999999998 | 18.61053466796875 | 74002.43651229166
87.39999999999998 | 18.67303466796875 | 74002.45305675
87.39999999999998 | 18.67303466796875 | 74002.46985895834
87.39999999999998 | 18.70428466796875 | 74002.48652983333
87.39999999999998 | 18.76678466796875 | 74002.5030885
87.39999999999998 | 18.76678466796875 | 74002.51986245834
90.29999999999998 | 17.89178466796875 | 74002.536372125
90.29999999999998 | 17.89178466796875 | 74002.55301070833
90.29999999999998 | 18.20428466796875 | 74002.56985745834
90.29999999999998 | 18.51678466796875 | 74002.58652266666
90.29999999999998 | 18.57928466796875 | 74002.6031905
90.29999999999998 | 18.64178466796875 | 74002.61974941667
90.29999999999998 | 18.64178466796875 | 74002.636530375
90.29999999999998 | 18.70428466796875 | 74002.65318108334
94.8 | 18.70428466796875 | 74002.66985316668
94.8 | 18.76678466796875 | 74002.686521375
94.8 | 18.26678466796875 | 74002.70317495834
94.8 | 18.32928466796875 | 74002.71982245834
94.8 | 18.39178466796875 | 74002.7365125
94.8 | 18.39178466796875 | 74002.75318125001
94.8 | 18.45428466796875 | 74002.76984891667
96.19999999999999 | 18.45428466796875 | 74002.78634041667
96.19999999999999 | 18.51678466796875 | 74002.80317016668
96.19999999999999 | 18.51678466796875 | 74002.81972229166
96.19999999999999 | 18.57928466796875 | 74002.83650641667
96.19999999999999 | 18.65740966796875 | 74002.85317904167
96.19999999999999 | 18.64178466796875 | 74002.86984029168
96.19999999999999 | 18.70428466796875 | 74002.88642445834
96.19999999999999 | 18.70428466796875 | 74002.90316479167
98.89999999999999 | 18.76678466796875 | 74002.91983541667
98.89999999999999 | 18.82928466796875 | 74002.93643758334
98.89999999999999 | 17.89178466796875 | 74002.95316629167
98.89999999999999 | 17.95428466796875 | 74002.96975670833
98.89999999999999 | 17.95428466796875 | 74002.98649466666
98.89999999999999 | 18.01678466796875 | 74003.00301504167
98.89999999999999 | 18.01678466796875 | 74003.01967358333
98.6 | 18.07928466796875 | 74003.036403875
98.6 | 18.07928466796875 | 74003.05315962501
98.6 | 18.14178466796875 | 74003.06982195834
98.6 | 18.14178466796875 | 74003.08648416668
98.6 | 18.20428466796875 | 74003.10301612501
98.6 | 18.26678466796875 | 74003.119822625
98.6 | 18.26678466796875 | 74003.13646508334
98.6 | 18.32928466796875 | 74003.15303629167
100.89999999999999 | 18.32928466796875 | 74003.16982508334
100.89999999999999 | 18.39178466796875 | 74003.18657033333
100.89999999999999 | 18.45428466796875 | 74003.20315508333
100.89999999999999 | 18.45428466796875 | 74003.21967695834
100.89999999999999 | 18.51678466796875 | 74003.23635779167
100.89999999999999 | 18.51678466796875 | 74003.25306775
100.89999999999999 | 18.57928466796875 | 74003.26989804168
100.89999999999999 | 18.57928466796875 | 74003.28645733334
99.99999999999999 | 18.64178466796875 | 74003.30314308334
99.99999999999999 | 18.70428466796875 | 74003.31980954167
99.99999999999999 | 18.70428466796875 | 74003.33647762501
99.99999999999999 | 18.76678466796875 | 74003.35313633333
99.99999999999999 | 18.76678466796875 | 74003.36980345834
99.99999999999999 | 17.89178466796875 | 74003.38647358333
99.99999999999999 | 17.89178466796875 | 74003.40315025
100.89999999999999 | 17.95428466796875 | 74003.41979829167
Execution time (it=1): 1.482872624997981 
---
100.89999999999999 | 18.62615966796875 | 74003.436573
100.89999999999999 | 18.46990966796875 | 74003.45312308334
100.89999999999999 | 19.28240966796875 | 74003.469802
100.89999999999999 | 18.59490966796875 | 74003.48646233334
100.89999999999999 | 18.59490966796875 | 74003.50308679166
100.89999999999999 | 18.65740966796875 | 74003.51969662501
100.89999999999999 | 18.71990966796875 | 74003.53640904167
100.89999999999999 | 18.71990966796875 | 74003.55312829168
100.89999999999999 | 18.78240966796875 | 74003.569796875
100.89999999999999 | 18.84490966796875 | 74003.58633425001
100.89999999999999 | 18.90740966796875 | 74003.60323008333
